url,name,Catalogue No.,description,mrp,colors,image links,Size
https://hindware.com/product/crystal-wall-mounted-closet/,CRYSTAL Wall Mounted Closet,20047,"A beauty as rare as the shine of a crystal, the Crystal Range of WCs is sleek, curvy and genuinely comfortable. Offering amazing smooth lines and sensual shapes; the pure and natural design is the perfect WC solution for a contemporary bathroom.","₹10,610",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Crystal_20047.png,
https://hindware.com/product/flora-p-one-piece-closet/,FLORA P One Piece Closet,20107,,"₹10,590",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Flora_20107.png,
https://hindware.com/product/flora-s-220-one-piece-closet-exclusively-available-for-wholesalers/,FLORA S-220 One Piece Closet,20107,,"₹10,590",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Flora_20107-1.png,
https://hindware.com/product/universal-p-standard-closet/,Universal P  Standard Closet,20012,"If youâ€™re a connoisseur of contemporary design, use the Universal range by Hindware to emphasise the high-end, cutting-edge chic of your bathroom","₹10,195",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Universal-WC_20012.png,
https://hindware.com/product/dome-wall-mounted-closet/,DOME  Wall Mounted Closet,92517,"The spherical structure of a dome has been deemed as one of the most efficient interior designs as it allows for a free flow of air and energy. Dome WC range brings efficiency to your bathroom space by saving an ample amount of space with its compact design. This range by Hindware is consistent with the principles of minimalist dome design. Clean, simple lines bring balance and harmony to the bathroom space and is defined by a simple dome shape, soft arcs, bold lines and elegant curves. When comfort and quality of life matter, say yes to the Dome WC.","₹10,050","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Dome_92517.png,
https://hindware.com/product/constellation-wall-mounted-closet/,CONSTELLATION  Wall Mounted Closet,20040,"Beyond the sky lie the heavens. The final frontier, whose mysteries can never be fully unraveled. This vast and infinite space is populated with celestial bodies that are as beautiful as they are timeless. Hindware draws inspiration from these heavenly bodies and crafts an exquisite Constellation range of striking WCs with uncompromised features.","₹9,180","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Constellation_20040.png,
https://hindware.com/product/constellation-premium-coupled-closet/,Constellation Premium Coupled Closet – Star Rated,20089,"Beyond the sky lie the heavens. The final frontier, whose mysteries can never be fully unraveled. This vast and infinite space is populated with celestial bodies that are as beautiful as they are timeless. Hindware Art draws inspiration from these heavenly bodies and crafts an exquisite Constellation range of striking WCs with uncompromised features.","₹9,090","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Constellation-Premium_20089.png,
https://hindware.com/product/malibu-standard-closet/,Malibu  Standard Closet,20086,The Malibu range of WCs is a contemporary range of that epitomizes the Malibu lifestyle. A casual minimalist outlook that redefines your bathroom space.,"₹9,010","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Malibu-WC_20086.png,
https://hindware.com/product/cube-standard-closet/,Cube  Standard Closet,20092,"There seems to be a certain inherent relationship between cubes’ geometry and the notions of perfection and clarity of structure. Thus, it is close to the highest honour among WCs to be cube-shaped, conspicuously derivative of cubes, or at least bear a cube name. Hence, we present you the ultimate bathroom masterpiece, the Cube range of WCs.","₹8,820","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Cube-WC_20092.png,
https://hindware.com/product/ewc-wall-mounted-elegance/,ELEGANCE Wall Mounted Closet,20109,,"₹8,775",['Starwhite'],https://hindware.com/wp-content/uploads/2021/04/20109-1.png,
https://hindware.com/product/classik-coupled-closet/,CLASSIK Coupled Closet,20103,,"₹8,715",['Starwhite'],https://hindware.com/wp-content/uploads/2021/08/Classik_20103.png,
https://hindware.com/product/mario-wall-mounted-closet/,Mario  Wall Mounted Closet,20082,"Solid and strong design, citing inspiration from Italy’s architecture, the Mario range of WCs display form and function.","₹8,600","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/04/Mario-wm_20082_20105.png,
https://hindware.com/product/ewc-wm-fabio-sw/,EWC WM “FABIO” – SW,20132,,"₹8,590",['Starwhite'],https://hindware.com/wp-content/uploads/2022/06/Fabio_WM-430x352.png,
https://hindware.com/product/ewc-wall-mounted-ultra-neo/,Ultra Neo Wall Mounted Closet,20124,Ultra Neo product with minimal art & design with the highest precision is meant for the installation on Cantilever bracket The compact design of Ultra Neo delivers quality and durability.,"₹8,300",['Starwhite'],https://hindware.com/wp-content/uploads/2021/05/Ultra-EWc-WM_20124.png,
https://hindware.com/product/constellation-p-19-coupled-closet/,Constellation P-190  Coupled Closet,20024,"Beyond the sky lie the heavens. The final frontier, whose mysteries can never be fully unraveled. This vast and infinite space is populated with celestial bodies that are as beautiful as they are timeless. Hindware draws inspiration from these heavenly bodies and crafts an exquisite Constellation range of striking WCs with uncompromised features.","₹8,200","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Constellation_20024.png,
https://hindware.com/product/studio-wall-mounted-closet/,STUDIO Wall Mounted Closet,20061,"Evoking a feeling of large studio with a minimalist design, the Studio range of WCs is an exclusive masterpiece.","₹8,160","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Studio-WM_20061-20104.png,
https://hindware.com/product/etios-extended-wall-mounted-closet/,Etios  Extended Wall Mounted Closet,20096,"Spirit, character and ideas that personifies the Greek word “ethos” is the inspiration for our Etios Range. Outshining everyone in the league, this range represents the ultimate in bathroom functionality and impresses with its exquisite looks.","₹7,900",['Starwhite'],https://hindware.com/wp-content/uploads/2021/04/Etios-EWM_20096.png,
https://hindware.com/product/tango-coupled-closet/,Tango Coupled Closet,20083,"Characterized by a strong features and a striking pose, the Tango Range of WCs makes quite an impression at onlookers. Taking inspiration from the Argentinian dance, Tango is aesthetically pleasing yet makes functionality a priority.","₹7,740",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Tango-P.png,
https://hindware.com/product/classik-wall-mounted-closet/,CLASSIK Wall Mounted Closet,20108,,"₹7,070",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Classik_20108.png,
https://hindware.com/product/cleo-s-19-coupled-closet/,Cleo S-190 Coupled Closet,20050,"Regal. One word for this magnificent Cleo Range that spells grandeur all over your bathroom space. Standing tall with its bold design and unsurpassed quality, the Cleo Range is inspired by the striking yet fierce beauty of Queen Cleopatra.","₹6,670",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Cleo_20050.png,
https://hindware.com/product/flora-wall-mounted-closet/,FLORA Wall Mounted Closet,20098,,"₹6,610","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Flora-WM_20098.png,
https://hindware.com/product/universal-s-standard-closet/,Universal S  Standard Closet,20012,"If youare a connoisseur of contemporary design, use the Universal range by Hindware to emphasise the high-end, cutting-edge chic of your bathroom","₹6,575",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Universal-WC_20012.png,
https://hindware.com/product/star-s-standard-closet/,Star S  Standard Closet,20087,"Adapting beautifully to any location or bathroom design, our range of water closets seamlessly blend with the design of the rest of the bathroom. Its beauty rests with the host of design options it presents. Only the metaphor of water, an element of nature that adapts to any shape or size can truly express our water closet design range.","₹5,420","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Star-S-WC_20087.png,
https://hindware.com/product/alpha-s-220-coupled-closets/,Alpha S-220 Coupled Closets,20101,,"₹5,090","['Pastel', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/05/Alpha-S100_20100.png,
https://hindware.com/product/alpha-s-100-coupled-closets/,Alpha S-100 Coupled Closets,20100,,"₹5,090","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/05/Alpha-S100_20100.png,
https://hindware.com/product/pluto-p-coupled-closets/,PLUTO P Coupled Closets,20065,"Pluto’s energy may be subtle, but its results will hit you like a ton of bricks. Taking que from this planet that is about transformation, regeneration and rebirth, Hindware’s Pluto Range exudes a ballet inspired poise.","₹4,840",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Plutp-P-CC_20065.png,
https://hindware.com/product/ariel-two-coupled-closet/,Ariel Coupled Closet,20095,"Drawing inspiration from the graceful elegance of a gazelle, Ariel delivers a super sleek design with engineered innovation to enhance your life, so you can lose yourself in the moment and feel free every day with new energy.","₹4,720",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Ariel-CC_20095.png,
https://hindware.com/product/green-standard-closet/,Green  Standard Closet,20079,"In building our products we focus on energy efficient design and construction, with a strong emphasis on quality built sustainable bathrooms. Our Green Range of WCs is a representative of our eco friendly outlook.","₹4,065",['Starwhite'],https://hindware.com/wp-content/uploads/2021/03/Green-WC_20079.png,
https://hindware.com/product/superb-s-standard-closet/,Superb S Standard Closet,20118,"Smart, square design of SUPERB makes it stand out among the competition. With the superior Hindware quality and performance, this model is a great fit for a functional space.","₹3,970",['Starwhite'],https://hindware.com/wp-content/uploads/2021/05/EWC-Superb-S.jpg,
https://hindware.com/product/slick-s-standard-closet/,Slick S  Standard Closet,20011,"For a bathroom to make the user feel truly pampered, style must be matched by performance. Hindware Slick rangeâ€™s forward-looking, sensuous design delivers the ideal combination of premium quality and aesthetics, total comfort and exceptional functionality.","₹3,050","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Slick-WC_20011.png,
https://hindware.com/product/popular-p-standard-closet/,Popular P  Standard Closet,20044,"Citing inspiration from both the classic designs that will never change and the ones that were pivotal in raising the bar of design, we saw the genesis of our Popular Range of WCs, a piece that is an example of perfect between the past and the future.","₹2,830","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Popular-S-WC_20044.png,
https://hindware.com/product/popular-s-standard-closet/,Popular S  Standard Closet,20044,"Citing inspiration from both the classic designs that will never change and the ones that were pivotal in raising the bar of design, we saw the genesis of our Popular Range of WCs, a piece that is an example of perfect between the past and the future.","₹2,830","['Ivory', 'Starwhite']",https://hindware.com/wp-content/uploads/2021/03/Popular-S-WC_20044.png,
